"date","age","age_group","dose1","pct_dose1","complete","pct_complete"
2021-04-06,"40-49",6,15630931,38.3,8211904,20.1
2021-04-05,"40-49",6,15217069,37.3,7920235,19.4
2021-04-04,"40-49",6,14899790,36.5,7697096,18.9
2021-04-03,"40-49",6,14812452,36.3,7639049,18.7
2021-04-02,"40-49",6,14551805,35.7,7470353,18.3
2021-04-01,"40-49",6,14156621,34.7,7223345,17.7
2021-03-31,"40-49",6,13688868,33.6,6934596,17
2021-03-30,"40-49",6,13235767,32.4,6696079,16.4
2021-03-29,"40-49",6,12861853,31.5,6504404,15.9
2021-03-28,"40-49",6,12563099,30.8,6358889,15.6
2021-03-27,"40-49",6,12438912,30.5,6289453,15.4
2021-03-26,"40-49",6,12193630,29.9,6151269,15.1
2021-03-25,"40-49",6,11825295,29,5943594,14.6
2021-03-24,"40-49",6,11435506,28,5772615,14.2
2021-03-23,"40-49",6,11059761,27.1,5625845,13.8
2021-03-22,"40-49",6,10726025,26.3,5505384,13.5
2021-03-21,"40-49",6,10458168,25.6,5422586,13.3
2021-03-20,"40-49",6,10338067,25.3,5379992,13.2
2021-03-19,"40-49",6,10104896,24.8,5282283,13
2021-03-18,"40-49",6,9751337,23.9,5151469,12.6
2021-03-17,"40-49",6,9409140,23.1,5040802,12.4
2021-03-16,"40-49",6,9097814,22.3,4944568,12.1
2021-03-15,"40-49",6,8822410,21.6,4857137,11.9
2021-03-14,"40-49",6,8609807,21.1,4782023,11.7
2021-03-13,"40-49",6,8509010,20.9,4737511,11.6
2021-03-12,"40-49",6,8302811,20.4,4640503,11.4
2021-03-11,"40-49",6,8000647,19.6,4494202,11
2021-03-10,"40-49",6,7698907,18.9,4367999,10.7
2021-03-09,"40-49",6,7427688,18.2,4258949,10.4
2021-03-08,"40-49",6,7198823,17.6,4167306,10.2
2021-03-07,"40-49",6,7012688,17.2,4095954,10
2021-03-06,"40-49",6,6919470,17,4063600,10
2021-03-05,"40-49",6,6744095,16.5,3983098,9.8
2021-03-04,"40-49",6,6499255,15.9,3868174,9.5
2021-03-03,"40-49",6,6287838,15.4,3773514,9.3
2021-03-02,"40-49",6,6104002,15,3692618,9.1
2021-03-01,"40-49",6,5955638,14.6,3626522,8.9
2021-02-28,"40-49",6,5833608,14.3,3570640,8.8
2021-02-27,"40-49",6,5776062,14.2,3550270,8.7
2021-02-26,"40-49",6,5654920,13.9,3491842,8.6
2021-02-25,"40-49",6,5487429,13.5,3372169,8.3
2021-02-24,"40-49",6,5349182,13.1,3267677,8
2021-02-23,"40-49",6,5241108,12.8,3172975,7.8
2021-02-22,"40-49",6,5171349,12.7,3095317,7.6
2021-02-21,"40-49",6,5118442,12.5,3031986,7.4
2021-02-20,"40-49",6,5095764,12.5,3008003,7.4
2021-02-19,"40-49",6,5043604,12.4,2953825,7.2
2021-02-18,"40-49",6,4970104,12.2,2854744,7
2021-02-17,"40-49",6,4906528,12,2775081,6.8
2021-02-16,"40-49",6,4837341,11.9,2690604,6.6
2021-02-15,"40-49",6,4779342,11.7,2622770,6.4
2021-02-14,"40-49",6,4736976,11.6,2580080,6.3
2021-02-13,"40-49",6,4711677,11.6,2561757,6.3
2021-02-12,"40-49",6,4644609,11.4,2512057,6.2
2021-02-11,"40-49",6,4537674,11.1,2385760,5.8
2021-02-10,"40-49",6,4441043,10.9,2270333,5.6
2021-02-09,"40-49",6,4348717,10.7,2155748,5.3
2021-02-08,"40-49",6,4273591,10.5,2054280,5
2021-02-07,"40-49",6,4214220,10.3,1970513,4.8
2021-02-06,"40-49",6,4192513,10.3,1952989,4.8
2021-02-05,"40-49",6,4127969,10.1,1905724,4.7
2021-02-04,"40-49",6,4020309,9.9,1772269,4.3
2021-02-03,"40-49",6,3916768,9.6,1650463,4
2021-02-02,"40-49",6,3823792,9.4,1534362,3.8
2021-02-01,"40-49",6,3754752,9.2,1438429,3.5
2021-01-31,"40-49",6,3697993,9.1,1361498,3.3
2021-01-30,"40-49",6,3674599,9,1347336,3.3
2021-01-29,"40-49",6,3620625,8.9,1316018,3.2
2021-01-28,"40-49",6,3509603,8.6,1235602,3
2021-01-27,"40-49",6,3401940,8.3,1146176,2.8
2021-01-26,"40-49",6,3304525,8.1,1036479,2.5
2021-01-25,"40-49",6,3221271,7.9,937360,2.3
2021-01-24,"40-49",6,3150211,7.7,850663,2.1
2021-01-23,"40-49",6,3128148,7.7,837374,2.1
2021-01-22,"40-49",6,3070088,7.5,812149,2
2021-01-21,"40-49",6,2946184,7.2,771662,1.9
2021-01-20,"40-49",6,2830847,6.9,720572,1.8
2021-01-19,"40-49",6,2724167,6.7,640625,1.6
2021-01-18,"40-49",6,2631757,6.5,573603,1.4
2021-01-17,"40-49",6,2573328,6.3,533031,1.3
2021-01-16,"40-49",6,2549682,6.3,525921,1.3
2021-01-15,"40-49",6,2491297,6.1,512785,1.3
2021-01-14,"40-49",6,2355748,5.8,488094,1.2
2021-01-13,"40-49",6,2219001,5.4,460570,1.1
2021-01-12,"40-49",6,2091750,5.1,404512,1
2021-01-11,"40-49",6,1973148,4.8,337952,0.8
2021-01-10,"40-49",6,1878725,4.6,268424,0.7
2021-01-09,"40-49",6,1857106,4.6,253579,0.6
2021-01-08,"40-49",6,1808824,4.4,224736,0.6
2021-01-07,"40-49",6,1680132,4.1,141798,0.3
2021-01-06,"40-49",6,1549095,3.8,78067,0.2
2021-01-05,"40-49",6,1419136,3.5,39742,0.1
2021-01-04,"40-49",6,1301496,3.2,19527,0
2021-01-03,"40-49",6,1202540,2.9,9165,0
2021-01-02,"40-49",6,1182366,2.9,8724,0
2021-01-01,"40-49",6,1142083,2.8,8236,0
2020-12-31,"40-49",6,1131644,2.8,7221,0
2020-12-30,"40-49",6,1055438,2.6,6748,0
2020-12-29,"40-49",6,901952,2.2,5401,0
2020-12-28,"40-49",6,768699,1.9,4530,0
2020-12-27,"40-49",6,655533,1.6,3788,0
2020-12-26,"40-49",6,636879,1.6,3635,0
2020-12-25,"40-49",6,608214,1.5,3503,0
2020-12-24,"40-49",6,605910,1.5,3481,0
2020-12-23,"40-49",6,565334,1.4,3228,0
2020-12-22,"40-49",6,443698,1.1,2650,0
2020-12-21,"40-49",6,348772,0.9,2009,0
2020-12-20,"40-49",6,267273,0.7,1692,0
2020-12-19,"40-49",6,243987,0.6,1521,0
2020-12-18,"40-49",6,204053,0.5,1277,0
2020-12-17,"40-49",6,111081,0.3,998,0
2020-12-16,"40-49",6,49821,0.1,833,0
2020-12-15,"40-49",6,14963,0,741,0
2020-12-14,"40-49",6,4155,0,696,0
2020-12-13,"40-49",6,3170,0,685,0
2022-01-12,"50-64",7,58137801,91.3,50162324,78.8
2022-01-11,"50-64",7,58137801,91.3,50162324,78.8
2022-01-10,"50-64",7,58133215,91.3,50160349,78.8
2022-01-09,"50-64",7,58103395,91.3,50147707,78.8
2022-01-08,"50-64",7,58084671,91.2,50140985,78.8
2022-01-07,"50-64",7,58051466,91.2,50127665,78.7
2022-01-06,"50-64",7,57995002,91.1,50103450,78.7
2022-01-05,"50-64",7,57940254,91,50081431,78.7
2022-01-04,"50-64",7,57882828,90.9,50058781,78.6
2022-01-03,"50-64",7,57825559,90.8,50034998,78.6
2022-01-02,"50-64",7,57771792,90.8,50013379,78.6
2022-01-01,"50-64",7,57749146,90.7,50004102,78.5
2021-12-31,"50-64",7,57743055,90.7,50002066,78.5
2021-12-30,"50-64",7,57712034,90.7,49989617,78.5
2021-12-29,"50-64",7,57644846,90.6,49963786,78.5
2021-12-28,"50-64",7,57575975,90.4,49936832,78.4
2021-12-27,"50-64",7,57504787,90.3,49909163,78.4
2021-12-26,"50-64",7,57436153,90.2,49882714,78.4
2021-12-25,"50-64",7,57412232,90.2,49873154,78.3
2021-12-24,"50-64",7,57411903,90.2,49873023,78.3
2021-12-23,"50-64",7,57390529,90.2,49865009,78.3
2021-12-22,"50-64",7,57324480,90,49843135,78.3
2021-12-21,"50-64",7,57246415,89.9,49814814,78.3
2021-12-20,"50-64",7,57163293,89.8,49785171,78.2
2021-12-19,"50-64",7,57084292,89.7,49756717,78.2
2021-12-18,"50-64",7,57053358,89.6,49746783,78.1
2021-12-17,"50-64",7,57004307,89.5,49729843,78.1
2021-12-16,"50-64",7,56923458,89.4,49698756,78.1
2021-12-15,"50-64",7,56850469,89.3,49673101,78
2021-12-14,"50-64",7,56779890,89.2,49644770,78
2021-12-13,"50-64",7,56710815,89.1,49616086,77.9
2021-12-12,"50-64",7,56643362,89,49588066,77.9
2021-12-11,"50-64",7,56615588,88.9,49577724,77.9
2021-12-10,"50-64",7,56569233,88.9,49559301,77.9
2021-12-09,"50-64",7,56487584,88.7,49523106,77.8
2021-12-08,"50-64",7,56410147,88.6,49490764,77.7
2021-12-07,"50-64",7,56331897,88.5,49458687,77.7
2021-12-06,"50-64",7,56252482,88.4,49426139,77.6
2021-12-05,"50-64",7,56171076,88.2,49393674,77.6
2021-12-04,"50-64",7,56138466,88.2,49381870,77.6
2021-12-03,"50-64",7,56083482,88.1,49360307,77.5
2021-12-02,"50-64",7,55984917,87.9,49317826,77.5
2021-12-01,"50-64",7,55894336,87.8,49281560,77.4
2021-11-30,"50-64",7,55803283,87.7,49245704,77.4
2021-11-29,"50-64",7,55724324,87.5,49210802,77.3
2021-11-28,"50-64",7,55653177,87.4,49177358,77.3
2021-11-27,"50-64",7,55625391,87.4,49166562,77.2
2021-11-26,"50-64",7,55584427,87.3,49149697,77.2
2021-11-25,"50-64",7,55524435,87.2,49123068,77.2
2021-11-24,"50-64",7,55522933,87.2,49122367,77.2
2021-11-23,"50-64",7,55460502,87.1,49095455,77.1
2021-11-22,"50-64",7,55383797,87,49062834,77.1
2021-11-21,"50-64",7,55302619,86.9,49027484,77
2021-11-20,"50-64",7,55269695,86.8,49014472,77
2021-11-19,"50-64",7,55216717,86.7,48992305,77
2021-11-18,"50-64",7,55130819,86.6,48951127,76.9
2021-11-17,"50-64",7,55058902,86.5,48916362,76.8
2021-11-16,"50-64",7,54990323,86.4,48882292,76.8
2021-11-15,"50-64",7,54923797,86.3,48849426,76.7
2021-11-14,"50-64",7,54860517,86.2,48816591,76.7
2021-11-13,"50-64",7,54835502,86.1,48805041,76.7
2021-11-12,"50-64",7,54794100,86.1,48784571,76.6
2021-11-11,"50-64",7,54720923,86,48744683,76.6
2021-11-10,"50-64",7,54665091,85.9,48714873,76.5
2021-11-09,"50-64",7,54605961,85.8,48682980,76.5
2021-11-08,"50-64",7,54549379,85.7,48651924,76.4
2021-11-07,"50-64",7,54495943,85.6,48618991,76.4
2021-11-06,"50-64",7,54473243,85.6,48606617,76.4
2021-11-05,"50-64",7,54433502,85.5,48584078,76.3
2021-11-04,"50-64",7,54357777,85.4,48538574,76.2
2021-11-03,"50-64",7,54297339,85.3,48501710,76.2
2021-11-02,"50-64",7,54236776,85.2,48465840,76.1
2021-11-01,"50-64",7,54176736,85.1,48431154,76.1
2021-10-31,"50-64",7,54116357,85,48395616,76
2021-10-30,"50-64",7,54092342,85,48382441,76
2021-10-29,"50-64",7,54051569,84.9,48358510,76
2021-10-28,"50-64",7,53977122,84.8,48311380,75.9
2021-10-27,"50-64",7,53916415,84.7,48272231,75.8
2021-10-26,"50-64",7,53854512,84.6,48234934,75.8
2021-10-25,"50-64",7,53795498,84.5,48199020,75.7
2021-10-24,"50-64",7,53735721,84.4,48162651,75.7
2021-10-23,"50-64",7,53713284,84.4,48149130,75.6
2021-10-22,"50-64",7,53675655,84.3,48125034,75.6
2021-10-21,"50-64",7,53616642,84.2,48079679,75.5
2021-10-20,"50-64",7,53576550,84.2,48043586,75.5
2021-10-19,"50-64",7,53538355,84.1,48009147,75.4
2021-10-18,"50-64",7,53499954,84,47975389,75.4
2021-10-17,"50-64",7,53457791,84,47938082,75.3
2021-10-16,"50-64",7,53442893,84,47924462,75.3
2021-10-15,"50-64",7,53416851,83.9,47898985,75.2
2021-10-14,"50-64",7,53366141,83.8,47848658,75.2
2021-10-13,"50-64",7,53324349,83.8,47808227,75.1
2021-10-12,"50-64",7,53283441,83.7,47768535,75
2021-10-11,"50-64",7,53242762,83.6,47727647,75
2021-10-10,"50-64",7,53202837,83.6,47688742,74.9
2021-10-09,"50-64",7,53186590,83.5,47671904,74.9
2021-10-08,"50-64",7,53159333,83.5,47642610,74.8
2021-10-07,"50-64",7,53106695,83.4,47586121,74.8
2021-10-06,"50-64",7,53061799,83.4,47541496,74.7
2021-10-05,"50-64",7,53018752,83.3,47497077,74.6
2021-10-04,"50-64",7,52977202,83.2,47452895,74.5
2021-10-03,"50-64",7,52935500,83.2,47409272,74.5
2021-10-02,"50-64",7,52918694,83.1,47388271,74.4
2021-10-01,"50-64",7,52889110,83.1,47353218,74.4
2021-09-30,"50-64",7,52833451,83,47285531,74.3
2021-09-29,"50-64",7,52785616,82.9,47229907,74.2
2021-09-28,"50-64",7,52739374,82.8,47176726,74.1
2021-09-27,"50-64",7,52694098,82.8,47124226,74
2021-09-26,"50-64",7,52648430,82.7,47084328,74
2021-09-25,"50-64",7,52630429,82.7,47061650,73.9
2021-09-24,"50-64",7,52597772,82.6,47023374,73.9
2021-09-23,"50-64",7,52544216,82.5,46950435,73.8
2021-09-22,"50-64",7,52500089,82.5,46892137,73.7
2021-09-21,"50-64",7,52456671,82.4,46833252,73.6
2021-09-20,"50-64",7,52412233,82.3,46771921,73.5
2021-09-19,"50-64",7,52367338,82.3,46708281,73.4
2021-09-18,"50-64",7,52349403,82.2,46681579,73.3
2021-09-17,"50-64",7,52315926,82.2,46635024,73.3
2021-09-16,"50-64",7,52255573,82.1,46545974,73.1
2021-09-15,"50-64",7,52202880,82,46473943,73
2021-09-14,"50-64",7,52150028,81.9,46403461,72.9
2021-09-13,"50-64",7,52096070,81.8,46334377,72.8
2021-09-12,"50-64",7,52037813,81.7,46264369,72.7
2021-09-11,"50-64",7,52013306,81.7,46236325,72.6
2021-09-10,"50-64",7,51970887,81.6,46186862,72.6
2021-09-09,"50-64",7,51892463,81.5,46095821,72.4
2021-09-08,"50-64",7,51828832,81.4,46023091,72.3
2021-09-07,"50-64",7,51767595,81.3,45951911,72.2
2021-09-06,"50-64",7,51706951,81.2,45865515,72
2021-09-05,"50-64",7,51693386,81.2,45850069,72
2021-09-04,"50-64",7,51667373,81.2,45822301,72
2021-09-03,"50-64",7,51627105,81.1,45775528,71.9
2021-09-02,"50-64",7,51548512,81,45687228,71.8
2021-09-01,"50-64",7,51479398,80.9,45614635,71.7
2021-08-31,"50-64",7,51406541,80.8,45541323,71.5
2021-08-30,"50-64",7,51334088,80.6,45464439,71.4
2021-08-29,"50-64",7,51260858,80.5,45386193,71.3
2021-08-28,"50-64",7,51230094,80.5,45352054,71.2
2021-08-27,"50-64",7,51176894,80.4,45291373,71.1
2021-08-26,"50-64",7,51080855,80.2,45189065,71
2021-08-25,"50-64",7,50995395,80.1,45107938,70.9
2021-08-24,"50-64",7,50911917,80,45030728,70.7
2021-08-23,"50-64",7,50829539,79.8,44953195,70.6
2021-08-22,"50-64",7,50751063,79.7,44876316,70.5
2021-08-21,"50-64",7,50721918,79.7,44845035,70.4
2021-08-20,"50-64",7,50668742,79.6,44789980,70.4
2021-08-19,"50-64",7,50572968,79.4,44696476,70.2
2021-08-18,"50-64",7,50487646,79.3,44623428,70.1
2021-08-17,"50-64",7,50403962,79.2,44552117,70
2021-08-16,"50-64",7,50320678,79,44483715,69.9
2021-08-15,"50-64",7,50239674,78.9,44417434,69.8
2021-08-14,"50-64",7,50205994,78.9,44388988,69.7
2021-08-13,"50-64",7,50145304,78.8,44342592,69.7
2021-08-12,"50-64",7,50043737,78.6,44267298,69.5
2021-08-11,"50-64",7,49954740,78.5,44208729,69.4
2021-08-10,"50-64",7,49869614,78.3,44154626,69.4
2021-08-09,"50-64",7,49779498,78.2,44101530,69.3
2021-08-08,"50-64",7,49690943,78.1,44049718,69.2
2021-08-07,"50-64",7,49652187,78,44029444,69.2
2021-08-06,"50-64",7,49585044,77.9,43993822,69.1
2021-08-05,"50-64",7,49469807,77.7,43933999,69
2021-08-04,"50-64",7,49369965,77.6,43885281,68.9
2021-08-03,"50-64",7,49272561,77.4,43839584,68.9
2021-08-02,"50-64",7,49175632,77.2,43794588,68.8
2021-08-01,"50-64",7,49084746,77.1,43752498,68.7
2021-07-31,"50-64",7,49045752,77,43735765,68.7
2021-07-30,"50-64",7,48981703,76.9,43702001,68.6
2021-07-29,"50-64",7,48871519,76.8,43645210,68.6
2021-07-28,"50-64",7,48780865,76.6,43598568,68.5
2021-07-27,"50-64",7,48691402,76.5,43551320,68.4
2021-07-26,"50-64",7,48602530,76.3,43506304,68.3
2021-07-25,"50-64",7,48518443,76.2,43465891,68.3
2021-07-24,"50-64",7,48482442,76.2,43453885,68.3
2021-07-23,"50-64",7,48421777,76.1,43419979,68.2
2021-07-22,"50-64",7,48324848,75.9,43363903,68.1
2021-07-21,"50-64",7,48245728,75.8,43316928,68
2021-07-20,"50-64",7,48173239,75.7,43268846,68
2021-07-19,"50-64",7,48104185,75.6,43222692,67.9
2021-07-18,"50-64",7,48041582,75.5,43178452,67.8
2021-07-17,"50-64",7,48017968,75.4,43160471,67.8
2021-07-16,"50-64",7,47976086,75.4,43125631,67.7
2021-07-15,"50-64",7,47911827,75.3,43069110,67.7
2021-07-14,"50-64",7,47860099,75.2,43022438,67.6
2021-07-13,"50-64",7,47811811,75.1,42975705,67.5
2021-07-12,"50-64",7,47764172,75,42929572,67.4
2021-07-11,"50-64",7,47716480,75,42882670,67.4
2021-07-10,"50-64",7,47697344,74.9,42864183,67.3
2021-07-09,"50-64",7,47659043,74.9,42826368,67.3
2021-07-08,"50-64",7,47597688,74.8,42762751,67.2
2021-07-07,"50-64",7,47545284,74.7,42707928,67.1
2021-07-06,"50-64",7,47495638,74.6,42653875,67
2021-07-05,"50-64",7,47447076,74.5,42596177,66.9
2021-07-04,"50-64",7,47411830,74.5,42559789,66.9
2021-07-03,"50-64",7,47406353,74.5,42554279,66.8
2021-07-02,"50-64",7,47372358,74.4,42519068,66.8
2021-07-01,"50-64",7,47314362,74.3,42456574,66.7
2021-06-30,"50-64",7,47262538,74.2,42398364,66.6
2021-06-29,"50-64",7,47209655,74.2,42339522,66.5
2021-06-28,"50-64",7,47158019,74.1,42278505,66.4
2021-06-27,"50-64",7,47111067,74,42229094,66.3
2021-06-26,"50-64",7,47090489,74,42204844,66.3
2021-06-25,"50-64",7,47050085,73.9,42154150,66.2
2021-06-24,"50-64",7,46984608,73.8,42072549,66.1
2021-06-23,"50-64",7,46928152,73.7,42000315,66
2021-06-22,"50-64",7,46869194,73.6,41925501,65.9
2021-06-21,"50-64",7,46811833,73.5,41845042,65.7
2021-06-20,"50-64",7,46759318,73.5,41788444,65.6
2021-06-19,"50-64",7,46740533,73.4,41759592,65.6
2021-06-18,"50-64",7,46698754,73.4,41695734,65.5
2021-06-17,"50-64",7,46631286,73.3,41590643,65.3
2021-06-16,"50-64",7,46570454,73.2,41490718,65.2
2021-06-15,"50-64",7,46509460,73.1,41388634,65
2021-06-14,"50-64",7,46448366,73,41278553,64.8
2021-06-13,"50-64",7,46392651,72.9,41177750,64.7
2021-06-12,"50-64",7,46372244,72.8,41133642,64.6
2021-06-11,"50-64",7,46324584,72.8,41039949,64.5
2021-06-10,"50-64",7,46248972,72.7,40899741,64.2
2021-06-09,"50-64",7,46179112,72.5,40773536,64
2021-06-08,"50-64",7,46113558,72.4,40652148,63.9
2021-06-07,"50-64",7,46045222,72.3,40528346,63.7
2021-06-06,"50-64",7,45982070,72.2,40419823,63.5
2021-06-05,"50-64",7,45955588,72.2,40377075,63.4
2021-06-04,"50-64",7,45897736,72.1,40277872,63.3
2021-06-03,"50-64",7,45810870,72,40124252,63
2021-06-02,"50-64",7,45730575,71.8,39984504,62.8
2021-06-01,"50-64",7,45646089,71.7,39835598,62.6
2021-05-31,"50-64",7,45554292,71.6,39655638,62.3
2021-05-30,"50-64",7,45537726,71.5,39627355,62.2
2021-05-29,"50-64",7,45503388,71.5,39581528,62.2
2021-05-28,"50-64",7,45436243,71.4,39482452,62
2021-05-27,"50-64",7,45329802,71.2,39291198,61.7
2021-05-26,"50-64",7,45225975,71,39100034,61.4
2021-05-25,"50-64",7,45118712,70.9,38900938,61.1
2021-05-24,"50-64",7,45004317,70.7,38697929,60.8
2021-05-23,"50-64",7,44895861,70.5,38517139,60.5
2021-05-22,"50-64",7,44844715,70.4,38438523,60.4
2021-05-21,"50-64",7,44738848,70.3,38257420,60.1
2021-05-20,"50-64",7,44585587,70,37964307,59.6
2021-05-19,"50-64",7,44437021,69.8,37679670,59.2
2021-05-18,"50-64",7,44285614,69.6,37398358,58.7
2021-05-17,"50-64",7,44127764,69.3,37115791,58.3
2021-05-16,"50-64",7,43988670,69.1,36873272,57.9
2021-05-15,"50-64",7,43927011,69,36766875,57.8
2021-05-14,"50-64",7,43805903,68.8,36535463,57.4
2021-05-13,"50-64",7,43635545,68.5,36185425,56.8
2021-05-12,"50-64",7,43496083,68.3,35843029,56.3
2021-05-11,"50-64",7,43354854,68.1,35490603,55.8
2021-05-10,"50-64",7,43202770,67.9,35127073,55.2
2021-05-09,"50-64",7,43086107,67.7,34833213,54.7
2021-05-08,"50-64",7,43040750,67.6,34734055,54.6
2021-05-07,"50-64",7,42920422,67.4,34467377,54.1
2021-05-06,"50-64",7,42730487,67.1,34011484,53.4
2021-05-05,"50-64",7,42542472,66.8,33541127,52.7
2021-05-04,"50-64",7,42347642,66.5,33054351,51.9
2021-05-03,"50-64",7,42147331,66.2,32566242,51.2
2021-05-02,"50-64",7,41988859,66,32168356,50.5
2021-05-01,"50-64",7,41912865,65.8,32019312,50.3
2021-04-30,"50-64",7,41746896,65.6,31694179,49.8
2021-04-29,"50-64",7,41476241,65.2,31143746,48.9
2021-04-28,"50-64",7,41204593,64.7,30536081,48
2021-04-27,"50-64",7,40926142,64.3,29926800,47
2021-04-26,"50-64",7,40653803,63.9,29344411,46.1
2021-04-25,"50-64",7,40426020,63.5,28871286,45.4
2021-04-24,"50-64",7,40317884,63.3,28711518,45.1
2021-04-23,"50-64",7,40082481,63,28301324,44.5
2021-04-22,"50-64",7,39750234,62.4,27622679,43.4
2021-04-21,"50-64",7,39414121,61.9,26869225,42.2
2021-04-20,"50-64",7,39088167,61.4,26117787,41
2021-04-19,"50-64",7,38761377,60.9,25428323,39.9
2021-04-18,"50-64",7,38502008,60.5,24865487,39.1
2021-04-17,"50-64",7,38379299,60.3,24645333,38.7
2021-04-16,"50-64",7,38105018,59.9,24192051,38
2021-04-15,"50-64",7,37709738,59.2,23445038,36.8
2021-04-14,"50-64",7,37282148,58.6,22673189,35.6
2021-04-13,"50-64",7,36835963,57.9,21903882,34.4
2021-04-12,"50-64",7,36380112,57.1,21217200,33.3
2021-04-11,"50-64",7,35935711,56.4,20570226,32.3
2021-04-10,"50-64",7,35721633,56.1,20298023,31.9
2021-04-09,"50-64",7,35246211,55.4,19703650,31
2021-04-08,"50-64",7,34560119,54.3,18827118,29.6
2021-04-07,"50-64",7,33822828,53.1,17923180,28.2
2021-04-06,"50-64",7,33073268,52,17095426,26.9
2021-04-05,"50-64",7,32373807,50.9,16353069,25.7
2021-04-04,"50-64",7,31835729,50,15792413,24.8
2021-04-03,"50-64",7,31704851,49.8,15667575,24.6
2021-04-02,"50-64",7,31270800,49.1,15277031,24
2021-04-01,"50-64",7,30588515,48,14673084,23
2021-03-31,"50-64",7,29729166,46.7,13942960,21.9
2021-03-30,"50-64",7,28925566,45.4,13343282,21
2021-03-29,"50-64",7,28225482,44.3,12848003,20.2
2021-03-28,"50-64",7,27651241,43.4,12482859,19.6
2021-03-27,"50-64",7,27397520,43,12322239,19.4
2021-03-26,"50-64",7,26873777,42.2,11987251,18.8
2021-03-25,"50-64",7,26071962,41,11500499,18.1
2021-03-24,"50-64",7,25184070,39.6,11076284,17.4
2021-03-23,"50-64",7,24302167,38.2,10713262,16.8
2021-03-22,"50-64",7,23503087,36.9,10420821,16.4
2021-03-21,"50-64",7,22854142,35.9,10220969,16.1
2021-03-20,"50-64",7,22590234,35.5,10123710,15.9
2021-03-19,"50-64",7,22035493,34.6,9902933,15.6
2021-03-18,"50-64",7,21167255,33.3,9610155,15.1
2021-03-17,"50-64",7,20247367,31.8,9341670,14.7
2021-03-16,"50-64",7,19386381,30.5,9105717,14.3
2021-03-15,"50-64",7,18611662,29.2,8892436,14
2021-03-14,"50-64",7,18016666,28.3,8713020,13.7
2021-03-13,"50-64",7,17778444,27.9,8615635,13.5
2021-03-12,"50-64",7,17263612,27.1,8389603,13.2
2021-03-11,"50-64",7,16481283,25.9,8069580,12.7
2021-03-10,"50-64",7,15639646,24.6,7783311,12.2
2021-03-09,"50-64",7,14909090,23.4,7528153,11.8
2021-03-08,"50-64",7,14292521,22.5,7312128,11.5
2021-03-07,"50-64",7,13792563,21.7,7131136,11.2
2021-03-06,"50-64",7,13576913,21.3,7057021,11.1
2021-03-05,"50-64",7,13143635,20.6,6877385,10.8
2021-03-04,"50-64",7,12531315,19.7,6626247,10.4
2021-03-03,"50-64",7,11978677,18.8,6421508,10.1
2021-03-02,"50-64",7,11514254,18.1,6248970,9.8
2021-03-01,"50-64",7,11144906,17.5,6107961,9.6
2021-02-28,"50-64",7,10851660,17,5989157,9.4
2021-02-27,"50-64",7,10720448,16.8,5947566,9.3
2021-02-26,"50-64",7,10443005,16.4,5827003,9.2
2021-02-25,"50-64",7,10058066,15.8,5601396,8.8
2021-02-24,"50-64",7,9724191,15.3,5393467,8.5
2021-02-23,"50-64",7,9461822,14.9,5203486,8.2
2021-02-22,"50-64",7,9288413,14.6,5048414,7.9
2021-02-21,"50-64",7,9164357,14.4,4924415,7.7
2021-02-20,"50-64",7,9111953,14.3,4876751,7.7
2021-02-19,"50-64",7,8995989,14.1,4774329,7.5
2021-02-18,"50-64",7,8837173,13.9,4599186,7.2
2021-02-17,"50-64",7,8692606,13.7,4453374,7
2021-02-16,"50-64",7,8536622,13.4,4301163,6.8
2021-02-15,"50-64",7,8403849,13.2,4175804,6.6
2021-02-14,"50-64",7,8305744,13,4095463,6.4
2021-02-13,"50-64",7,8249713,13,4062779,6.4
2021-02-12,"50-64",7,8102269,12.7,3972433,6.2
2021-02-11,"50-64",7,7871295,12.4,3755193,5.9
2021-02-10,"50-64",7,7662117,12,3556160,5.6
2021-02-09,"50-64",7,7466066,11.7,3360380,5.3
2021-02-08,"50-64",7,7304412,11.5,3188127,5
2021-02-07,"50-64",7,7177936,11.3,3047397,4.8
2021-02-06,"50-64",7,7136229,11.2,3017996,4.7
2021-02-05,"50-64",7,7004341,11,2939269,4.6
2021-02-04,"50-64",7,6785821,10.7,2717298,4.3
2021-02-03,"50-64",7,6569461,10.3,2513421,3.9
2021-02-02,"50-64",7,6379466,10,2319411,3.6
2021-02-01,"50-64",7,6234008,9.8,2160340,3.4
2021-01-31,"50-64",7,6117824,9.6,2032240,3.2
2021-01-30,"50-64",7,6069961,9.5,2008898,3.2
2021-01-29,"50-64",7,5962296,9.4,1957827,3.1
2021-01-28,"50-64",7,5747003,9,1833422,2.9
2021-01-27,"50-64",7,5537551,8.7,1690171,2.7
2021-01-26,"50-64",7,5347850,8.4,1513058,2.4
2021-01-25,"50-64",7,5186109,8.1,1351338,2.1
2021-01-24,"50-64",7,5051372,7.9,1211697,1.9
2021-01-23,"50-64",7,5008964,7.9,1190335,1.9
2021-01-22,"50-64",7,4898582,7.7,1151248,1.8
2021-01-21,"50-64",7,4676085,7.3,1093037,1.7
2021-01-20,"50-64",7,4465831,7,1014813,1.6
2021-01-19,"50-64",7,4275064,6.7,891342,1.4
2021-01-18,"50-64",7,4109085,6.5,786446,1.2
2021-01-17,"50-64",7,4001619,6.3,721259,1.1
